id,(Intercept),Patient_SexM
1CMET2-PWY,19.219948266276088,-0.05141599002080766
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,-13.157329514356189,1.7567972917607966
AEROBACTINSYN-PWY,-13.55840864782927,1.3658259083339792
ALL-CHORISMATE-PWY,-7.264604484328876,1.2275682009635513
ANAEROFRUCAT-PWY,17.460801225331192,0.4433525474665275
ANAGLYCOLYSIS-PWY,21.06431755784296,0.151417586023133
ARG+POLYAMINE-SYN,0.8349066320184845,0.3455191503462915
ARGDEG-PWY,-9.418982870470668,1.1868006938296662
ARGORNPROST-PWY,7.248773947911622,-0.5788809984778356
ARGSYN-PWY,17.398712815662993,0.0826668929415874
ARGSYNBSUB-PWY,17.600139486458456,0.14151429623201128
ARO-PWY,19.727008456218872,0.4587959079843261
ASPASN-PWY,11.561549296968154,1.4153678773667648
AST-PWY,-10.839012532054804,1.1204351687470935
BIOTIN-BIOSYNTHESIS-PWY,-4.327153838313433,0.5327350861558723
BRANCHED-CHAIN-AA-SYN-PWY,20.519047441837717,-0.6827907568230707
CALVIN-PWY,23.046900055373072,0.33800081361603135
CATECHOL-ORTHO-CLEAVAGE-PWY,-10.642107919168977,-1.7300127933454024
CENTFERM-PWY,-5.932650064882764,-0.02236197564554445
COA-PWY,18.572035078907515,0.3464787353668434
COBALSYN-PWY,9.61948047713017,0.4633351983555722
CODH-PWY,-17.43972889133369,0.2354603861391268
COLANSYN-PWY,-1.0371472819398806,0.45047542783450223
COMPLETE-ARO-PWY,20.073841660985345,0.4336042119560143
DAPLYSINESYN-PWY,15.360133303733491,2.223676926646527
DENOVOPURINE2-PWY,15.000313945115229,-0.5565796383519858
DTDPRHAMSYN-PWY,17.212398926264306,0.9131720448903902
ECASYN-PWY,-9.404926689753498,1.036437107515736
ENTBACSYN-PWY,-6.4497782188073725,0.564607667730652
FAO-PWY,-2.804595258425369,-0.3928729506704629
FASYN-ELONG-PWY,9.611168111216005,-0.5816996449990811
FASYN-INITIAL-PWY,-4.711897808391219,0.6321178854248812
FERMENTATION-PWY,13.021767660468159,-1.2426669938487562
FOLSYN-PWY,17.12230467316247,-1.4172637196193199
FUC-RHAMCAT-PWY,3.029102462169919,0.06886182700044721
FUCCAT-PWY,2.757562053860953,0.24234424341007532
GALACT-GLUCUROCAT-PWY,7.647802307519503,0.7918902998501105
GALACTARDEG-PWY,-6.836650028209812,1.157947913448641
GALACTUROCAT-PWY,7.905687683869657,0.8522973878340264
GALLATE-DEGRADATION-I-PWY,-11.547311499278969,-0.8215184386425104
GALLATE-DEGRADATION-II-PWY,-11.547311499278964,-0.985440048161746
GLCMANNANAUT-PWY,13.89420727651234,-0.8304815550101432
GLUCARDEG-PWY,-5.529804307376887,1.2437473907607715
GLUCARGALACTSUPER-PWY,-6.836650028209812,1.157947913448641
GLUCONEO-PWY,13.3596822058612,-0.5646541369478846
GLUCOSE1PMETAB-PWY,-6.786160448318197,0.27500936817603044
GLUCUROCAT-PWY,8.664526524160486,0.8676892739144116
GLUTORN-PWY,15.794180295959746,-0.06228642567529695
GLYCOCAT-PWY,18.68091665283245,0.3139644362480758
GLYCOGENSYNTH-PWY,13.4591908871847,1.8233265899178444
GLYCOL-GLYOXDEG-PWY,-8.548739893555231,0.6450163987553083
