id,(Intercept),Patient_SexM
K00001,4.233972949011081,-0.360855479171393
K00003,5.02080993676438,-0.10212047556206481
K00004,2.3341012183915915,-1.0195466673839726
K00005,4.376162957830314,-0.09473370031866367
K00007,-5.097224698541721,0.48051230390635424
K00008,3.978211251532251,0.40264726292503905
K00009,2.6373454383275927,0.35813144594337254
K00010,3.1115963814638086,-0.5986547213197895
K00012,3.932891014997418,0.3357296357901443
K00013,4.756083811695394,-0.11840045669811701
K00014,5.113846553875492,0.08849008890832828
K00015,-2.0959556911041224,-0.2970190897882127
K00016,5.392819257506181,-0.03839085627690515
K00018,3.7212212641980162,0.21173218738249794
K00019,-0.3121831992670989,0.4907667783145968
K00020,4.142649607730071,0.19536746049758247
K00023,-5.4088799967734955,-0.07432784659950556
K00024,2.4452372764105466,-0.5903335709176529
K00027,5.061014367212245,0.07874740450394872
K00028,-4.619720847453152,0.018300134235144736
K00029,0.13350539581265775,-0.2548615310492133
K00030,0.255602774703223,0.22132209416619542
K00031,4.327596189333168,-0.07479520657105705
K00033,4.631717187344307,-0.3758931458141965
K00034,2.7080526699851593,-0.6452742181219241
K00036,4.536983144225751,-0.41698073036253885
K00038,-0.9584454059679866,-0.8123125035971542
K00040,3.4209257880260093,0.4255009392901464
K00041,3.2908822467543217,0.15729559623395922
K00042,2.7630973050146377,0.3561341479874047
K00045,-4.86739489699421,0.5651646743363395
K00046,3.6583278266275343,0.0918520946749438
K00048,3.361468782110885,0.3603688429617386
K00050,-2.1222116290046507,0.7890894758262267
K00052,4.678882343486428,-0.2299259226361747
K00053,4.6694860161197855,-0.2253233658859175
K00054,3.7621591220490576,-0.23039903378815133
K00055,1.2138020604722017,-0.3632825244609008
K00057,5.234817035258548,-0.02546967953960867
K00058,5.423312965854233,-0.020175030961937405
K00059,6.159205821495764,-0.030543091590115905
K00060,1.3840412827841204,-0.02483694102900177
K00064,-1.19760364068647,-0.8630358429001256
K00065,2.805676356301557,-0.3396013598870559
K00066,-1.0669232787090284,-0.7435595639134762
K00067,4.848403122824227,0.18234645758649562
K00068,1.9132760045798491,0.2666590918767234
K00073,1.342391108207182,-0.37496216069417987
K00074,3.24247978393279,0.1472217737209705
K00075,5.141406089552786,0.015683250614065024
K00076,1.7166048989748726,-0.18488930430239028
K00077,4.9263973551387785,-0.12532554669300447
K00078,-0.9513278379301546,-0.9707432036961554
K00082,-0.9239128649497914,-0.7589451195999445
K00086,-1.807724448771229,0.03665614701534059
K00087,2.398372558793282,-0.07137824763679437
K00088,5.301278101940817,-0.09361909166319833
K00090,-2.327786411992692,0.5563904995315115
K00091,0.070228747105757,-0.3006779741410232
K00094,-3.3083176328583956,0.23878359945856187
K00096,1.7942920159992228,-0.2739502910387556
K00097,2.337130344702123,-0.0027126117752241385
K00098,-2.5001416031113357,-0.22024407305654883
K00099,3.733676069135699,0.3002204962441394
K00100,4.193059523061441,0.16208139798344315
K00101,-0.3575337318613858,-0.1751175811627116
K00102,-4.100284105397148,0.25028442079797303
K00103,-2.4209325820958902,-0.2557890952128298
K00104,2.8721970096042497,-0.35442480821935546
K00105,1.8725411744221097,0.30785485412422053
K00108,1.2759171043877746,-0.34675304029348786
K00111,4.506012729891863,-0.3147994652142472
K00112,-1.8316220805331747,0.20207066577271088
K00113,-1.7900332496995786,0.1958708279854426
K00114,-3.709663332560458,-0.5259013989727506
K00116,0.7404208011867626,0.04186045359326395
K00117,-2.510393490545848,0.726613745491551
K00121,1.5391098948571793,0.4656690440543606
K00123,2.8517056377246526,0.20916346980038114
K00124,-0.5063880101138167,-0.23768283795747028
K00127,-1.5542793812568076,0.6766121013352379
K00128,4.414966973241635,-0.2822339933028259
K00130,2.200742776293094,-0.6993634052265963
K00131,1.5923150510835962,-0.16011118681532882
K00132,-2.221238317590908,0.38108281663491367
K00133,5.150058331731083,-0.0060615223172513465
K00134,5.368144800939234,-0.002335689617900139
K00135,2.6368662096647295,-0.03820178194083371
K00137,-2.399731151830347,0.37530613808901264
K00138,-0.015579348536209459,-0.2812134839804552
K00140,1.8037706315260191,-0.24349679095759305
K00141,-1.6097966236490162,-0.5317917161227914
K00145,4.448527811199003,-0.09408014481014096
K00146,-1.646547343907157,0.5233629416888974
K00147,4.703397813209406,0.13650973577508654
K00148,-1.6143296616094407,-0.814836199609141
K00151,-2.18289147706455,0.41693264004867236
K00153,-1.2209845729617914,-0.7602952173149269
K00154,-5.258543306080935,0.3024754671118713
K00156,1.5646761800844171,-0.06339226404733114
K00158,3.3455249891258276,-0.2292317651015218
K00161,4.1873769493712825,-0.3956408108739353
K00162,4.209035418159193,-0.4044825520150488
K00163,0.49378590171882575,-0.37970776127044925
K00164,1.301197024335103,-0.7549659875253951
K00166,-0.06812124521652851,-0.7604366887162218
K00167,-0.06812124521652851,-0.7604366887162218
K00169,-0.2545505128451584,-0.3186270199335725
K00170,-2.3176171226287514,0.0070148173480366095
K00171,-2.5437755585678197,0.48464788038651585
K00172,0.06226266114369672,-0.21928665704100656
K00174,3.609745852369521,-0.9017056742362558
K00175,3.6689541505146686,-0.8987059543034066
K00176,1.5979033393581021,-0.0838502379319703
K00177,1.8589459351461297,-0.12929248064492951
K00179,2.3049371567173953,-0.33507514834456226
K00180,2.414332987233399,-0.36536459902242413
K00184,-3.938835018591983,-0.4874961697122179
K00185,-4.129055612485792,-0.38403968277124756
K00194,1.2220840284179548,0.03785723608743473
K00196,2.029434506811495,0.17634338779633696
K00197,1.2222031142137473,0.043847266865969556
K00198,2.7612146353237534,-0.12358704943497746
K00208,3.237410631367334,-0.35449656488916587
K00209,1.4874540837486805,-0.3399499192386797
K00210,-2.4223054896244878,-0.39047488473660524
K00215,5.259142632586736,-0.03098483866104718
K00216,-1.929534460055653,0.26927325059606894
K00217,-4.834613333159699,0.5141041308995449
K00219,0.024061903354343883,0.030028870165073645
K00226,3.739583863812248,-0.13037489157706111
K00228,-2.3144799093014035,0.5541013140925358
K00230,-0.700271885679447,0.3690928951145484
K00231,1.8578787933731329,-1.0909653032935394
K00232,-1.8995908166990287,-0.5543313205115823
K00239,3.8995122231961687,-0.5798028029488335
K00240,3.5927119540803076,-0.6943681029710234
K00241,2.82095758577686,-0.8034003040433355
K00242,0.019759302872532025,-0.21919638133528588
K00243,4.949478733690992,-0.1157147573474231
K00244,4.09704310990198,-0.08696129714740332
K00245,-2.057590745653496,0.5039554591645448
K00246,-2.057590745653496,0.503013651383844
K00247,-2.356935265123314,0.453290818725412
K00248,1.9406454719953858,0.2772340790783021
K00249,-0.0392608953268061,-0.7813443673184967
K00252,0.6718228243954316,-0.6582206214489253
K00253,-5.5593523578460795,0.19399422185354231
K00254,0.6864045494255482,-0.30318079121736113
K00255,-4.210949308727886,-0.21945811179164929
K00257,1.4555696152933137,-0.8575895169736955
K00259,4.032044125891542,-0.48357845946813405
K00260,1.8755899794854871,-0.6499814913890634
K00261,1.9199516559165355,-0.634186990042827
K00262,4.728084644898681,0.23011522115399627
K00263,-2.653838915173159,-1.1079170597887622
K00265,2.9549067662199526,-0.451698278436609
K00266,5.143848752125811,0.014380018020054867
K00271,-1.2250269475999218,-0.7504513102253226
K00273,-3.1923935311278586,-0.1938314096199284
K00274,-2.850148987756545,-0.19785665322510224
K00275,1.096552344651406,-0.4300361977677527
K00276,-0.9657922867206574,-0.15644228838673574
K00278,3.532184041695656,0.1766513421234614
K00281,1.2013488915518886,-0.5513367963491316
K00282,2.3062406494454404,-0.5051805739492011
K00283,2.242199311983388,-0.42796059045950713
K00284,2.813086302302242,0.09543237273491652
K00285,-0.13518113751731242,-0.2066581080104935
K00286,5.173030911120371,-0.03192791655098802
K00287,5.133212639337366,-0.09702436942390032
K00290,2.7740601831613283,-0.2802928682901235
K00294,1.4575998073716638,-1.0448376383547662
K00297,4.492103095884545,-0.27429521144278535
K00298,-1.4659008791738275,-0.8459375762470179
K00299,0.3517856652725886,-0.2970221231944036
K00301,-4.025817185953374,-0.48888251024823925
K00302,-2.256692679252095,-0.5574575123292153
K00303,-1.4337714731007027,-0.8088175411228009
K00304,-3.5092066858264963,-0.6357774280847092
K00305,-3.200036981376654,-0.3663007111309746
K00311,-5.513300655986199,0.16440765091297777
K00313,-0.1595204324152517,-0.12054893180646888
K00316,-3.439251529547531,-0.4986909985589689
K00318,1.0913554614962768,-0.9489034523350341
K00320,-3.9478757675793057,-1.0280355987686325
K00322,-2.0313965319559917,0.5312191458197425
K00324,0.06419458493475005,-0.14923554036395734
K00325,-0.0872355840438992,-0.14516454780727694
K00330,1.424818803174957,-0.592680698236986
K00331,1.3757133694415051,-0.5609828949230633
K00332,-0.38471869159256844,-1.2094271406005725
K00333,-0.08546633820183125,-1.2690862317727682
K00334,3.2858302566485484,0.14523688023528938
K00335,3.094325837574372,0.38732691006486897
K00336,3.3765619209449316,0.2597696847655824
K00337,1.4613578729355288,-0.612122945540524
K00338,1.4161881925544124,-0.5965648652107235
K00339,1.4161881925544124,-0.5965648652107235
K00340,1.5031465315059531,-0.627686205253376
K00341,1.375743249672901,-0.5610127751544598
K00342,1.4259990866036993,-0.5938609816657273
K00343,1.3856457851806292,-0.5583893395267253
K00344,1.0418349846310733,-0.2450228824633834
K00346,-1.501580320811919,0.18260875444736188
K00347,-1.4876945711114162,0.18809528214681545
K00348,-1.3298761936868857,0.04763209912110644
K00349,-1.4876945711114162,0.18809528214681545
K00350,-1.4725213671214155,0.1729220781568146
K00351,-1.091572350931667,0.15334791715811324
K00354,-1.4016310415020055,0.05944116292853523
K00355,0.857129460812434,0.030126341220964692
K00356,-4.482600991398257,0.3574472597606754
K00360,-1.5648738486651679,-0.8144693991089561
K00362,1.3056403620790826,-0.2644398602913737
K00363,1.2226385496529337,-0.4058790103091331
K00364,3.5597740487040195,-0.07837781628223364
K00365,-1.5647901034356355,-0.8145531443384887
K00366,2.065514694235678,0.30333130568535543
K00368,-3.0596457412073343,-0.6241382176774934
K00370,1.6836649007462716,-0.25487548718679054
K00371,1.6855987822994525,-0.10563627565455334
K00372,0.49629361595548627,-0.002314719133936792
K00373,1.6450398409117621,-0.30461815510002044
K00374,1.7344533341808503,-0.09953376094679915
K00375,4.139171183069218,-0.06916737467123146
K00376,-5.196337102515707,-0.1949231384720899
K00380,0.7001797860087517,-0.524594382689551
K00381,0.7560760452666759,-0.6286352889680723
K00382,4.941226238099556,-0.2563301285131862
K00383,3.9100711191867905,-0.09029715396250083
K00384,5.896137669597518,-0.007697795541387508
K00385,1.4456544091262913,0.06454285139323801
K00389,0.14137396056076756,-0.07556646629229279
K00390,2.8875576528126174,-0.4876322221874786
K00392,-1.0049598788135503,-0.9631847758054258
K00394,-0.9089957563411515,-0.13611016352755326
K00395,-0.9203155526879794,-0.11595723926971314
K00404,-5.264288528249695,0.22032005334772706
K00405,-5.279081872173592,0.22016666077603766
K00406,-5.193327553069539,0.1773386663253301
K00407,-5.279081872173592,0.22147538122305718
K00410,-4.874298721833136,-0.25436452598624787
K00411,-4.448786924931369,-0.015559114075722549
K00412,-4.44786607038714,-0.016528390574858196
K00413,-5.0580226335430805,0.069886388000851
K00425,3.7731268730231218,-0.38970067429220806
K00426,3.6252629779134313,-0.3025850247573112
